id,ACTION
470,0.992373
471,0.993952
472,0.994364
473,0.998263
474,0.995364
475,0.970858
476,0.992306
477,0.996783
478,0.993126
479,0.996863
480,0.998082
481,0.998793
482,0.982836
483,0.999167
484,0.979110
485,0.980164
486,0.928994
487,0.983943
488,0.993734
489,0.994519
490,0.981866
491,0.995040
492,0.987285
493,0.977452
494,0.993886
495,0.992801
496,0.993250
497,0.998242
498,0.998384
499,0.998537
500,0.977635
501,0.986190
502,0.943589
503,0.980941
504,0.985302
505,0.980350
506,0.998268
507,0.996826
508,0.976724
509,0.986074
510,0.411042
511,0.974120
512,0.988625
513,0.997363
514,0.722305
515,0.990423
516,0.990527
517,0.998878
518,0.929162
519,0.964590
520,0.948135
521,0.998283
522,0.996028
523,0.993619
524,0.256771
525,0.534814
526,0.465613
527,0.995067
528,0.991648
529,0.979466
530,0.998950
531,0.931332
532,0.984504
533,0.992930
534,0.974806
535,0.991570
536,0.987838
537,0.999444
538,0.988858
539,0.987870
540,0.945966
541,0.997009
542,0.977610
543,0.922850
544,0.968506
545,0.988430
546,0.994064
547,0.889319
548,0.706624
549,0.915832
550,0.884143
551,0.970362
552,0.951662
553,0.995914
554,0.918816
555,0.996873
556,0.987156
557,0.989490
558,0.968727
559,0.978034
560,0.981901
561,0.996481
562,0.992614
563,0.995979
564,0.752490
565,0.999461
566,0.972738
567,0.958642
568,0.867769
569,0.990781
570,0.981509
571,0.414709
572,0.994870
573,0.956284
574,0.428342
575,0.999443
576,0.994927
577,0.991675
578,0.993235
579,0.834624
580,0.978988
581,0.990582
582,0.990322
583,0.997544
584,0.896706
585,0.995429
586,0.989728
587,0.935142
588,0.992713
589,0.996934
590,0.939667
591,0.979481
592,0.999184
593,0.966443
594,0.988408
595,0.998458
596,0.997872
597,0.994480
598,0.871745
599,0.974774
600,0.973031
601,0.989195
602,0.969100
603,0.999759
604,0.994840
605,0.979699
606,0.995977
607,0.991368
608,0.997044
609,0.979934
610,0.822223
611,0.991872
612,0.987787
613,0.995562
614,0.752698
615,0.999341
616,0.537849
617,0.951607
618,0.996295
619,0.987643
620,0.998751
621,0.997698
622,0.969093
623,0.987829
624,0.920294
625,0.905666
626,0.995321
627,0.993775
628,0.954356
629,0.996305
630,0.998003
631,0.997248
632,0.968967
633,0.998041
634,0.998013
635,0.940776
636,0.994065
637,0.979783
638,0.992060
639,0.968327
640,0.987924
641,0.997915
642,0.973476
643,0.980010
644,0.995735
645,0.998502
646,0.761373
647,0.996821
648,0.954927
649,0.997882
650,0.892235
651,0.993005
652,0.998200
653,0.509934
654,0.980577
655,0.940323
656,0.995429
657,0.990536
658,0.995730
659,0.995851
660,0.966576
661,0.991592
662,0.995424
663,0.995491
664,0.994502
665,0.948879
666,0.618682
667,0.962267
668,0.979295
669,0.960480
670,0.491051
671,0.980352
672,0.979364
673,0.694261
674,0.978358
675,0.972342
676,0.992557
677,0.966861
678,0.997420
679,0.996554
680,0.990220
681,0.534128
682,0.982090
683,0.998065
684,0.991518
685,0.963179
686,0.976641
687,0.991056
688,0.996327
689,0.996924
690,0.998537
691,0.999378
692,0.997852
693,0.936220
694,0.996780
695,0.984417
696,0.718174
697,0.999292
698,0.996515
699,0.997142
700,0.990626
701,0.980126
702,0.995251
703,0.973604
704,0.967320
705,0.907790
706,0.820228
707,0.921341
708,0.998158
709,0.980628
710,0.993923
711,0.900599
712,0.944193
713,0.992851
714,0.998677
715,0.988139
716,0.865846
717,0.994111
718,0.960113
719,0.993690
720,0.993837
721,0.978935
722,0.998154
723,0.985562
724,0.984529
725,0.987374
726,0.963130
727,0.997785
728,0.999129
729,0.910425
730,0.953520
731,0.961218
732,0.999736
733,0.999710
734,0.999977
735,0.989329
736,0.782486
737,0.993563
738,0.996322
739,0.981774
740,0.997607
741,0.992985
742,0.995813
743,0.992500
744,0.998652
745,0.995271
746,0.993989
747,0.986402
748,0.996925
749,0.991402
750,0.999939
751,0.998502
752,0.988129
753,0.969798
754,0.980490
755,0.991986
756,0.717130
757,0.999343
758,0.987019
759,0.940774
760,0.952731
761,0.959529
762,0.962140
763,0.959833
764,0.966544
765,0.993672
766,0.982991
767,0.990802
768,0.995309
769,0.984445
770,0.985836
771,0.998964
772,0.991856
773,0.997946
774,0.994798
775,0.977808
776,0.857728
777,0.966783
778,0.990753
779,0.996026
780,0.515473
781,0.821843
782,0.987417
783,0.997705
784,0.979724
785,0.701781
786,0.975440
787,0.996206
788,0.974644
789,0.982463
790,0.944195
791,0.988563
792,0.994342
793,0.926922
794,0.984863
795,0.997114
796,0.947079
797,0.998724
798,0.997954
799,0.984319
800,0.999435
801,0.997578
802,0.990494
803,0.859387
804,0.996184
805,0.987589
806,0.997774
807,0.961801
808,0.926678
809,0.997862
810,0.995985
811,0.990512
812,0.414292
813,0.998368
814,0.977088
815,0.877955
816,0.999484
817,0.999320
818,0.997179
819,0.993308
820,0.960608
821,0.979503
822,0.997338
823,0.998376
824,0.995096
825,0.995315
826,0.951467
827,0.999251
828,0.992976
829,0.995292
830,0.993951
831,0.826830
832,0.999939
833,0.998181
834,0.995157
835,0.999553
836,0.960440
837,0.994341
838,0.998214
839,0.928769
840,0.976629
841,0.952928
842,0.998003
843,0.996564
844,0.997530
845,0.996641
846,0.992532
847,0.997774
848,0.997890
849,0.953802
850,0.543857
851,0.997468
852,0.991093
853,0.995865
854,0.198247
855,0.985680
856,0.994691
857,0.971490
858,0.994460
859,0.985971
860,0.999504
861,0.992934
862,0.976644
863,0.996970
864,0.940848
865,0.119228
866,0.970729
867,0.992729
868,0.982965
869,0.981802
870,0.997474
871,0.989557
872,0.981238
873,0.996193
874,0.852688
875,0.995675
876,0.983879
877,0.987625
878,0.985036
879,0.993293
880,0.986729
881,0.963370
882,0.996170
883,0.997488
884,0.964050
885,0.980515
886,0.999285
887,0.871280
888,0.995249
889,0.984403
890,0.999690
891,0.994595
892,0.965138
893,0.863477
894,0.997984
895,0.995364
896,0.987293
897,0.857979
898,0.969192
899,0.850806
900,0.996797
901,0.985003
902,0.992234
903,0.991602
904,0.993959
905,0.999459
906,0.998860
907,0.999783
908,0.999660
909,0.957657
910,0.954894
911,0.923023
912,0.993390
913,0.999142
914,0.998627
915,0.983239
916,0.961820
917,0.985452
918,0.989365
919,0.997092
920,0.993804
921,0.978443
922,0.984486
923,0.888413
924,0.975377
925,0.877132
926,0.995525
927,0.996003
928,0.998709
929,0.996957
930,0.999830
931,0.997494
932,0.994034
933,0.993426
934,0.994293
935,0.966501
936,0.949552
937,0.994408
938,0.993501
939,0.989874
940,0.916570
941,0.990318
942,0.998138
943,0.781359
944,0.994186
945,0.910952
946,0.986390
947,0.989070
948,0.933862
949,0.998042
950,0.990809
951,0.998755
952,0.774075
953,0.980910
954,0.990181
955,0.903883
956,0.307552
957,0.988912
958,0.978267
959,0.571459
960,0.958552
961,0.982744
962,0.994365
963,0.987883
964,0.966442
965,0.977194
966,0.921281
967,0.991838
968,0.942545
969,0.951881
970,0.954063
971,0.995974
972,0.999086
973,0.997575
974,0.993713
975,0.982559
976,0.979139
977,0.997397
978,0.923351
979,0.927498
980,0.739847
981,0.998230
982,0.991383
983,0.999790
984,0.149474
985,0.997198
986,0.983624
987,0.999692
988,0.986136
989,0.997295
990,0.910214
991,0.604578
992,0.973163
993,0.999983
994,0.996870
995,0.992292
996,0.997096
997,0.647136
998,0.990490
999,0.986787
1000,0.998676
1001,0.997197
1002,0.921897
1003,0.939186
1004,0.985616
1005,0.964265
1006,0.954379
1007,0.991383
1008,0.996161
1009,0.999317
1010,0.992943
1011,0.998434
1012,0.920837
1013,0.995241
1014,0.986101
1015,0.996691
1016,0.999340
1017,0.483911
1018,0.989375
1019,0.972642
1020,0.998232
1021,0.998631
1022,0.968003
1023,0.978326
1024,0.983776
1025,0.892230
1026,0.923010
1027,0.993877
1028,0.959880
1029,0.995057
1030,0.993203
1031,0.982882
1032,0.999850
1033,0.998674
1034,0.992551
1035,0.999533
1036,0.997862
1037,0.978577
1038,0.991575
1039,0.982873
1040,0.994138
1041,0.995462
1042,0.991752
1043,0.562447
1044,0.735155
1045,0.912993
1046,0.991102
1047,0.998933
1048,0.995827
1049,0.627691
1050,0.998544
1051,0.995570
1052,0.991314
1053,0.999291
1054,0.884678
1055,0.994681
1056,0.973176
1057,0.984393
1058,0.998207
1059,0.997596
1060,0.995021
1061,0.976767
1062,0.882180
1063,0.975666
1064,0.979231
1065,0.999633
1066,0.993941
1067,0.997505
1068,0.907896
1069,0.971125
1070,0.996647
1071,0.837985
1072,0.995094
1073,0.747437
1074,0.966919
1075,0.999492
1076,0.992104
1077,0.982437
1078,0.989441
1079,0.988285
1080,0.898647
1081,0.999943
1082,0.998395
1083,0.992688
1084,0.995955
1085,0.947057
1086,0.999572
1087,0.953044
1088,0.991052
1089,0.993314
1090,0.998033
1091,0.985035
1092,0.994958
1093,0.995323
1094,0.996318
1095,0.999771
1096,0.995709
1097,0.996495
1098,0.996611
1099,0.990166
1100,0.990116
1101,0.874402
1102,0.982401
1103,0.999162
1104,0.625373
1105,0.997548
1106,0.999546
1107,0.998545
1108,0.989973
1109,0.996748
1110,0.996977
1111,0.997736
1112,0.993989
1113,0.995534
1114,0.871280
1115,0.800102
1116,0.995873
1117,0.961019
1118,0.957989
1119,0.954999
1120,0.969167
1121,0.991175
1122,0.779966
1123,0.962612
1124,0.987210
1125,0.994115
1126,0.987248
1127,0.996275
1128,0.997849
1129,0.996958
1130,0.996373
1131,0.867520
1132,0.962890
1133,0.999696
1134,0.996234
1135,0.826635
1136,0.992736
1137,0.996117
1138,0.998710
1139,0.998843
1140,0.795404
1141,0.991420
1142,0.977693
1143,0.996441
1144,0.986487
1145,0.993944
1146,0.999278
1147,0.984926
1148,0.991450
1149,0.996969
1150,0.997978
1151,0.999690
1152,0.999496
1153,0.999792
1154,0.543693
1155,0.999810
1156,0.997821
1157,0.964456
1158,0.748373
1159,0.992167
1160,0.922802
1161,0.995357
1162,0.993978
1163,0.958061
1164,0.995249
1165,0.998821
1166,0.974626
1167,0.991943
1168,0.996345
1169,0.962983
1170,0.936969
1171,0.992992
1172,0.994851
1173,0.996696
1174,0.942064
1175,0.998576
1176,0.992824
1177,0.997691
1178,0.994378
1179,0.998297
1180,0.625904
1181,0.478641
1182,0.982002
1183,0.976402
1184,0.980945
1185,0.999034
1186,0.982686
1187,0.987300
1188,0.556448
1189,0.984936
1190,0.993382
1191,0.995653
1192,0.999255
1193,0.997032
1194,0.988954
1195,0.997831
1196,0.978156
1197,0.991592
1198,0.994907
1199,0.999225
1200,0.997833
1201,0.988099
1202,0.998949
1203,0.996370
1204,0.987506
1205,0.995739
1206,0.989338
1207,0.979903
1208,0.999191
1209,0.768468
1210,0.971043
1211,0.993026
1212,0.987718
1213,0.982921
1214,0.975041
1215,0.999035
1216,0.937267
1217,0.973743
1218,0.988887
1219,0.992289
1220,0.887407
1221,0.994900
1222,0.979932
1223,0.998864
1224,0.961895
1225,0.997660
1226,0.989022
1227,0.987871
1228,0.992355
1229,0.987906
1230,0.999308
1231,0.994736
1232,0.994736
1233,0.999833
1234,0.990416
1235,0.980382
1236,0.996549
1237,0.988476
1238,0.967089
1239,0.997558
1240,0.944697
1241,0.982420
1242,0.987989
1243,0.989259
1244,0.999570
1245,0.995034
1246,0.928742
1247,0.984174
1248,0.998670
1249,0.949257
1250,0.998549
1251,0.867953
1252,0.911710
1253,0.999605
1254,0.994855
1255,0.997197
1256,0.999056
1257,0.790989
1258,0.990306
1259,0.991474
1260,0.998804
1261,0.998873
1262,0.988221
1263,0.993564
1264,0.987104
1265,0.995434
1266,0.992610
1267,0.998372
1268,0.996520
1269,0.986960
1270,0.998166
1271,0.985340
1272,0.998059
1273,0.984808
1274,0.916375
1275,0.998273
1276,0.995801
1277,0.963387
1278,0.985087
1279,0.996151
1280,0.980645
1281,0.998935
1282,0.987385
1283,0.988822
1284,0.987556
1285,0.999442
1286,0.999771
1287,0.842094
1288,0.975024
1289,0.960538
1290,0.998366
1291,0.991154
1292,0.978689
1293,0.997204
1294,0.976166
1295,0.996997
1296,0.981997
1297,0.996428
1298,0.991326
1299,0.950995
1300,0.521229
1301,0.970698
1302,0.858945
1303,0.996391
1304,0.991635
1305,0.917798
1306,0.996831
1307,0.999647
1308,0.995335
1309,0.993626
1310,0.989444
1311,0.988144
1312,0.997674
1313,0.763087
1314,0.988296
1315,0.993390
1316,0.996568
1317,0.993135
1318,0.996534
1319,0.996834
1320,0.871671
1321,0.918697
1322,0.999498
1323,0.998590
1324,0.998768
1325,0.997935
1326,0.981339
1327,0.901162
1328,0.990336
1329,0.999188
1330,0.994437
1331,0.997480
1332,0.988040
1333,0.941819
1334,0.977637
1335,0.910199
1336,0.991761
1337,0.994272
1338,0.998681
1339,0.781576
1340,0.995862
1341,0.982543
1342,0.987357
1343,0.995874
1344,0.991055
1345,0.997089
1346,0.989307
1347,0.994556
1348,0.978630
1349,0.991176
1350,0.997880
1351,0.939433
1352,0.980629
1353,0.979358
1354,0.995711
1355,0.978355
1356,0.992330
1357,0.825486
1358,0.809320
1359,0.168735
1360,0.496079
1361,0.980675
1362,0.993500
1363,0.998941
1364,0.951648
1365,0.994298
1366,0.975945
1367,0.998025
1368,0.992260
1369,0.995101
1370,0.966647
1371,0.994037
1372,0.973206
1373,0.855011
1374,0.990079
1375,0.999872
1376,0.972246
1377,0.996371
1378,0.995042
1379,0.973362
1380,0.990939
1381,0.998789
1382,0.974399
1383,0.994657
1384,0.996114
1385,0.985715
1386,0.993701
1387,0.974165
1388,0.918165
1389,0.993491
1390,0.998511
1391,0.092694
1392,0.961777
1393,0.940147
1394,0.990022
1395,0.875649
1396,0.975180
1397,0.989425
1398,0.998776
1399,0.940407
1400,0.984330
1401,0.998152
1402,0.994031
1403,0.994073
1404,0.993901
1405,0.983796
1406,0.995122
1407,0.951331
1408,0.993918
1409,0.961455
1410,0.995553
1411,0.975249
1412,0.992490
1413,0.570326
1414,0.936491
1415,0.984424
1416,0.955961
1417,0.946219
1418,0.985871
1419,0.999773
1420,0.985869
1421,0.994645
1422,0.988592
1423,0.980958
1424,0.996251
1425,0.987274
1426,0.988091
1427,0.999614
1428,0.983881
1429,0.252739
1430,0.990071
1431,0.973285
1432,0.995017
1433,0.168589
1434,0.651993
1435,0.985380
1436,0.989269
1437,0.979552
1438,0.982050
1439,0.987203
1440,0.987729
1441,0.938324
1442,0.996284
1443,0.994548
1444,0.996890
1445,0.996856
1446,0.998860
1447,0.984709
1448,0.984507
1449,0.995519
1450,0.982705
1451,0.987561
1452,0.997088
1453,0.995909
1454,0.941678
1455,0.971300
1456,0.929896
1457,0.990511
1458,0.998169
1459,0.996953
1460,0.991999
1461,0.997575
1462,0.151266
1463,0.998603
1464,0.689783
1465,0.995040
1466,0.994985
1467,0.980132
1468,0.991954
1469,0.967080
1470,0.961640
1471,0.984346
1472,0.971761
1473,0.982133
1474,0.999912
1475,0.999411
1476,0.995152
1477,0.953330
1478,0.997592
1479,0.994933
1480,0.992363
1481,0.996132
1482,0.670175
1483,0.978077
1484,0.981991
1485,0.990172
1486,0.990980
1487,0.963046
1488,0.955296
1489,0.998863
1490,0.962023
1491,0.999809
1492,0.978770
1493,0.983733
1494,0.910957
1495,0.978686
1496,0.997289
1497,0.990438
1498,0.992583
1499,0.998053
1500,0.998096
1501,0.995307
1502,0.685697
1503,0.982486
1504,0.980966
1505,0.998781
1506,0.955062
1507,0.991475
1508,0.958959
1509,0.997171
1510,0.996701
1511,0.990189
1512,0.997948
1513,0.992385
1514,0.985923
1515,0.899736
1516,0.955429
1517,0.367294
1518,0.975474
1519,0.997202
1520,0.997302
1521,0.992244
1522,0.979369
1523,0.927223
1524,0.934070
1525,0.998977
1526,0.990831
1527,0.986201
1528,0.987297
1529,0.984535
1530,0.996228
1531,0.990664
1532,0.994446
1533,0.994968
1534,0.997967
1535,0.999640
1536,0.954849
1537,0.996402
1538,0.999151
1539,0.988367
1540,0.996743
1541,0.999538
1542,0.977041
1543,0.964598
1544,0.995799
1545,0.999452
1546,0.989552
1547,0.979810
1548,0.995127
1549,0.998663
1550,0.994477
1551,0.994865
1552,0.995686
1553,0.998764
1554,0.993921
1555,0.974848
1556,0.993155
1557,0.969858
1558,0.997052
1559,0.987620
1560,0.899325
1561,0.984602
1562,0.703991
1563,0.443816
1564,0.988666
1565,0.975898
1566,0.980937
1567,0.991843
1568,0.923738
1569,0.988787
1570,0.977109
1571,0.900368
1572,0.994455
1573,0.210581
1574,0.999759
1575,0.975589
1576,0.984825
1577,0.995768
1578,0.905619
1579,0.996058
1580,0.531903
1581,0.999617
1582,0.990299
1583,0.970930
1584,0.998823
1585,0.986545
1586,0.982068
1587,0.973397
1588,0.998610
1589,0.993446
1590,0.997788
1591,0.990615
1592,0.999264
1593,0.991692
1594,0.990127
1595,0.114532
1596,0.937438
1597,0.996425
1598,0.989888
1599,0.198593
1600,0.977600
1601,0.983151
1602,0.980181
1603,0.980504
1604,0.988467
1605,0.973684
1606,0.995819
1607,0.925879
1608,0.950690
1609,0.960322
1610,0.776870
1611,0.999336
1612,0.985224
1613,0.997156
1614,0.802959
1615,0.995613
1616,0.992328
1617,0.495986
1618,0.978557
1619,0.998114
1620,0.991989
1621,0.955788
1622,0.908506
1623,0.980914
1624,0.992914
1625,0.993019
1626,0.995930
1627,0.436378
1628,0.628802
1629,0.996012
1630,0.978741
1631,0.998023
1632,0.977422
1633,0.949152
1634,0.980470
1635,0.987586
1636,0.988240
1637,0.990562
1638,0.976113
1639,0.947802
1640,0.995355
1641,0.998927
1642,0.453070
1643,0.998665
1644,0.995636
1645,0.919542
1646,0.990346
1647,0.980441
1648,0.997004
1649,0.984095
1650,0.981227
1651,0.984529
1652,0.999344
1653,0.999890
1654,0.999622
1655,0.994636
1656,0.989756
1657,0.991276
1658,0.992077
1659,0.933756
1660,0.999407
1661,0.999260
1662,0.992912
1663,0.963145
1664,0.999124
1665,0.959485
1666,0.977343
1667,0.987125
1668,0.998872
1669,0.992913
1670,0.995526
1671,0.804887
1672,0.969601
1673,0.979391
1674,0.994172
1675,0.331091
1676,0.545471
1677,0.993870
1678,0.984560
1679,0.997683
1680,0.998838
1681,0.994767
1682,0.965196
1683,0.997166
1684,0.985035
1685,0.999404
1686,0.999612
1687,0.983720
1688,0.996030
1689,0.991100
1690,0.991264
1691,0.992269
1692,0.999108
1693,0.998012
1694,0.924139
1695,0.999183
1696,0.991287
1697,0.985732
1698,0.917240
1699,0.985304
1700,0.995120
1701,0.989534
1702,0.998309
1703,0.856822
1704,0.979258
1705,0.938682
1706,0.962944
1707,0.998844
1708,0.987020
1709,0.998943
1710,0.999377
1711,0.996128
1712,0.987426
1713,0.632155
1714,0.995831
1715,0.990158
1716,0.999833
1717,0.777462
1718,0.195582
1719,0.993473
1720,0.952534
1721,0.991911
1722,0.998793
1723,0.994345
1724,0.999132
1725,0.985874
1726,0.993708
1727,0.998392
1728,0.997280
1729,0.987688
1730,0.993755
1731,0.952277
1732,0.920142
1733,0.993776
1734,0.968381
1735,0.993735
1736,0.962165
1737,0.998490
1738,0.997166
1739,0.995502
1740,0.997730
1741,0.800761
1742,0.999443
1743,0.998559
1744,0.943994
1745,0.995529
1746,0.998095
1747,0.946204
1748,0.943595
1749,0.999471
1750,0.979238
1751,0.987781
1752,0.992778
1753,0.998516
1754,0.999143
1755,0.948605
1756,0.992351
1757,0.995865
1758,0.979723
1759,0.998177
1760,0.991038
1761,0.882769
1762,0.830576
1763,0.995795
1764,0.995623
1765,0.984396
1766,0.977370
1767,0.999512
1768,0.626847
1769,0.743398
1770,0.983613
1771,0.981268
1772,0.999784
1773,0.967474
1774,0.979792
1775,0.999509
1776,0.931438
1777,0.971661
1778,0.970451
1779,0.998927
1780,0.874102
1781,0.966153
1782,0.868350
1783,0.981860
1784,0.988766
1785,0.997208
1786,0.988888
1787,0.942530
1788,0.897010
1789,0.971308
1790,0.998644
1791,0.632593
1792,0.994084
1793,0.991901
1794,0.877968
1795,0.983612
1796,0.905473
1797,0.981389
1798,0.994820
1799,0.996308
1800,0.999075
1801,0.995872
1802,0.998470
1803,0.988921
1804,0.995844
1805,0.859187
1806,0.741781
1807,0.999629
1808,0.994300
1809,0.999095
1810,0.992514
1811,0.998403
1812,0.998644
1813,0.476610
1814,0.556480
1815,0.972636
1816,0.998682
1817,0.983066
1818,0.993237
1819,0.913220
1820,0.994143
1821,0.997743
1822,0.991771
1823,0.960205
1824,0.801880
1825,0.999952
1826,0.986221
1827,0.996864
1828,0.945147
1829,0.998289
1830,0.943756
1831,0.997789
1832,0.999027
1833,0.995826
1834,0.985207
1835,0.977072
1836,0.999280
1837,0.995823
1838,0.905352
1839,0.993722
1840,0.988953
1841,0.870586
1842,0.990366
1843,0.995309
1844,0.921435
1845,0.995610
1846,0.986665
1847,0.993377
1848,0.994213
1849,0.995267
1850,0.998552
1851,0.972421
1852,0.995586
1853,0.776915
1854,0.996993
1855,0.947167
1856,0.997737
1857,0.994343
1858,0.461711
1859,0.997335
1860,0.848319
1861,0.994654
1862,0.999410
1863,0.954717
1864,0.970145
1865,0.986835
1866,0.993252
1867,0.992597
1868,0.992481
1869,0.940683
1870,0.923042
1871,0.999099
1872,0.973413
1873,0.488197
